class,path,height,width,channels,brightness,edge_strength,aspect_ratio,variance,edge_density,color_variance,is_blurry,is_too_dark,is_too_bright,is_low_contrast
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211156_jpg.rf.5d9ed401d8eaed2484218c0516c94797.jpg,416,416,3,133.3116910133136,0.01792237504390002,1.0,4473.0811956057105,0.04705413276627219,4423.307934287296,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211209_jpg.rf.aa730ecbd1e7bcde02f0d22cc03cd7e6.jpg,416,416,3,153.18061205621302,0.020620440809597393,1.0,1975.2901880869256,0.034468611316568046,2003.5341628526276,True,False,False,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211232_jpg.rf.08e0b2f27b1057540b6aef4a5960a40d.jpg,416,416,3,132.92210036057693,0.016066291646943013,1.0,3450.8193927685898,0.036023021449704144,3741.8520556445824,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211243_jpg.rf.9c7487b0149a872197fb144e528b31ec.jpg,416,416,3,122.87493643676035,0.01897463511408433,1.0,4844.411625423567,0.0387966900887574,5210.580879868719,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211303_jpg.rf.9217adc88609b29329750670b7307155.jpg,416,416,3,132.96935096153845,0.02291336119808618,1.0,2142.209085137181,0.07185535318047337,2275.7876097642443,False,False,False,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211325_jpg.rf.53f6eb86868b157d62c290748a0a1fe9.jpg,416,416,3,142.3941787629438,0.02537638652845561,1.0,2290.3135637925634,0.0269739275147929,2520.382559933843,False,False,False,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211339_jpg.rf.f3d0ab814c7a857fa6d1e01cf28e5a35.jpg,416,416,3,166.20514168823965,0.015818980491007335,1.0,936.5951268082342,0.01628952477810651,1251.5482149099655,True,False,True,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211449_jpg.rf.473ecbcdd25782cdf74ea70fcbeec015.jpg,416,416,3,155.8985472910503,0.014986459502167836,1.0,2875.3736004229204,0.03443394045857988,2924.1861097966607,True,False,True,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210612_211501_jpg.rf.ce55e93a772cba87ee95dfddbb532253.jpg,416,416,3,161.4561644785503,0.014921528676561773,1.0,1967.3701892088932,0.03308755547337278,2019.301157541124,True,False,True,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202459_jpg.rf.22020e7b5fa32b36f515ec60195bd406.jpg,416,416,3,154.24735923631656,0.025059987485837647,1.0,1615.8678017125728,0.021992880917159764,1961.1381359210018,False,False,True,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202503_jpg.rf.4569743d9d4fe4f37d885d88e8a4bcb7.jpg,416,416,3,158.20147813424558,0.020306319704590157,1.0,1254.1405560159328,0.017503004807692308,1535.1328827780726,True,False,True,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202553_jpg.rf.8e7bef2f621e26dfdf7600c8df82eb89.jpg,416,416,3,156.10199588572485,0.02357725248204968,1.0,1114.0594066118545,0.017138960798816567,1284.936383428991,False,False,True,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202559_jpg.rf.fd48ceba1f3fa94e35209c63bd0ed892.jpg,416,416,3,118.49598973742603,0.020473008005923016,1.0,5433.510650985102,0.035572300295857985,5533.785992301917,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202607_jpg.rf.59e4116054b393330092a027baa5fabf.jpg,416,416,3,143.8497596153846,0.017153405711778105,1.0,2927.577441695174,0.04035687869822485,3771.310755510173,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202626_jpg.rf.cbb1c6df000fc8dbcf9fb64f27e6a28c.jpg,416,416,3,144.38755662906806,0.019186249088423202,1.0,2687.0729357228015,0.045124121671597635,3594.9788654441604,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202635_jpg.rf.9476653db9c58e0238961ebcd28d54f4.jpg,416,416,3,127.09095321745562,0.020127043076957687,1.0,3554.671553695666,0.03853665865384615,4444.318357981688,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202724_jpg.rf.19c0f0ab4e4b96f0e231d12a14cc2291.jpg,416,416,3,131.28332447300295,0.018464113960497203,1.0,4423.875354323251,0.034162352071005916,5320.558090736454,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_202752_jpg.rf.c8cda948f9a3c53b5b0ff4ae886f1dbf.jpg,416,416,3,146.02403268306213,0.019531821381632335,1.0,3254.9146464038877,0.04076137204142012,4604.235407326215,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203323_jpg.rf.e93b2cc939345bc278d688709a3bbfd4.jpg,416,416,3,98.98064210428994,0.07215929078557407,1.0,3588.5921386779396,0.2740153476331361,3666.8859101176354,False,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203335_jpg.rf.fe2aadd3694cc6076d5449984ba62592.jpg,416,416,3,121.51812130177515,0.058813815977346424,1.0,2437.0835519808475,0.1771391919378698,2463.76673466804,False,False,False,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203340_jpg.rf.85c6ef77f7257cf0ea4e0a060b40350b.jpg,416,416,3,124.72920326368343,0.05351606251401294,1.0,2784.287482968207,0.15644646819526628,2879.568328635327,False,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203346_jpg.rf.5d0bc9caa88cad416206eaabd74ed2a1.jpg,416,416,3,122.85142381656804,0.04080292614474781,1.0,2683.6900992116516,0.10819619082840237,3163.0482113435246,False,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203353_jpg.rf.752c8f7fd5cd95b505b8d010809ba176.jpg,416,416,3,112.51623174001479,0.04481320712736746,1.0,3917.1972910794325,0.1289351423816568,4210.377919768754,False,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203413_jpg.rf.d7afe1f9a80dee3b50574ddfccf8b778.jpg,416,416,3,94.42200212647928,0.05061129975973707,1.0,2495.4814579367558,0.15330875554733728,2663.5066736958925,False,True,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210613_203514_jpg.rf.4a2ea625175862fe2c3c83580ea0d10d.jpg,416,416,3,108.21748451368343,0.01791781861013268,1.0,3945.879758779576,0.023541512573964498,3884.460319093993,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210357_jpg.rf.4998e0e33b0a310b4261651cfff6a0c0.jpg,416,416,3,120.40500762758876,0.013810347495367026,1.0,1968.5100569780295,0.028418546597633137,1975.2074422366106,True,False,False,True
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210400_jpg.rf.86c6d005c01d97e43edbde6adeb5b7a1.jpg,416,416,3,130.06474204881656,0.01613127092598769,1.0,3907.6959055455172,0.030729937130177513,3907.4364906105616,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210404_jpg.rf.7bc07d1f78aa83a894cad46164a95383.jpg,416,416,3,124.78287953032545,0.017010435138512543,1.0,2752.9228337386307,0.04260470599112426,2819.509244380831,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210411_jpg.rf.5e82d5d538e4974c37776660ce5b7bfa.jpg,416,416,3,133.2497052977071,0.017736251550346107,1.0,3019.0090750102286,0.03142335428994083,3270.910008530153,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210416_jpg.rf.27c4d4398ae54545c47452220a0d4bdb.jpg,416,416,3,110.98610276442308,0.018529797632756886,1.0,5647.074516787333,0.03897004437869823,5856.62606702331,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210421_jpg.rf.506bd9fe519b2d349a06bac6a1cc3327.jpg,416,416,3,110.83230861686391,0.017385633973139483,1.0,5504.929141989075,0.03763521634615385,5610.103556378092,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210433_jpg.rf.1debe5a541eca919f2195ca2872f5aab.jpg,416,416,3,115.69884314903847,0.0177768850906032,1.0,3168.8205182622874,0.02832609097633136,3250.255560586873,True,False,False,False
JEEM,notebooks\..\data\structured\train_structured\JEEM\IMG_20210614_210436_jpg.rf.ba6550a7f838fa1f62aeb424232f46dc.jpg,416,416,3,130.2485091531065,0.01235010890505016,1.0,3098.9646161667984,0.017797707100591715,3153.1580103175493,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231445_jpg.rf.713b84592e1f8a7986b21049ff958ab2.jpg,416,416,3,140.2646484375,0.02513511312393822,1.0,1776.4934146531234,0.04429779955621302,1806.1096283944764,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231455_jpg.rf.1bae8584772ee7dbb1e17a948a5822b7.jpg,416,416,3,87.90122272559172,0.036560521627592976,1.0,4208.253891811155,0.07803832285502958,4335.7708574591215,False,True,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231501_jpg.rf.1fd04e68eb430090f777a34344fc3f81.jpg,416,416,3,119.6823571560651,0.04856535110124962,1.0,3035.4884844955914,0.14753027921597633,3127.349066281308,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231514_jpg.rf.82b540f4073d2aa9025b8f5034879187.jpg,416,416,3,128.2022755639793,0.04772113192785981,1.0,3308.778663229723,0.14060188609467456,3353.323512012126,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231530_jpg.rf.1f27108d41a9e4adc5d4aa622c3d0273.jpg,416,416,3,105.25405071190828,0.02355123448451163,1.0,1953.6413973537526,0.023033006656804734,2033.9606043449123,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231545_jpg.rf.68996ed1eafc4b5d72ece6b89392a51e.jpg,416,416,3,111.41377357618343,0.03906080213699956,1.0,4008.053088764932,0.1091380824704142,4054.1067310259605,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231554_jpg.rf.81f0478a444b30eb73a75259effd7321.jpg,416,416,3,137.7717790772929,0.023368963854347086,1.0,2159.35622812649,0.027574889053254437,2182.1785026454527,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231559_jpg.rf.15e21437df6a89a831d4813352b9ea73.jpg,416,416,3,132.71865176590237,0.02758701695581046,1.0,2084.91222746296,0.03498289571005917,2156.605566728796,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231608_jpg.rf.38ac44d9864b8b88092cfc540f080a06.jpg,416,416,3,112.79311899038461,0.020708965412805515,1.0,2503.6546970119134,0.027927376109467456,2570.3371375145075,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231612_jpg.rf.717d063deb527c703542d5a268a45f90.jpg,416,416,3,124.74722633136095,0.0417923587610684,1.0,3168.2214697475906,0.10797083025147929,3322.7284464523177,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231618_jpg.rf.833433765dd3fb7a85f32de99c13f90d.jpg,416,416,3,121.33778661242603,0.03880598696739917,1.0,2995.1004203597918,0.1032787074704142,3203.069221052312,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231635_jpg.rf.35c3637ea6710c0d2411a7d04812de21.jpg,416,416,3,118.9942157451923,0.03814895072570225,1.0,1597.2509546618494,0.10060905140532544,1757.93673162762,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231643_jpg.rf.16ded1f365e98bec171b74df7559c555.jpg,416,416,3,76.07115615754438,0.03559536351195773,1.0,2774.088120510563,0.07955806213017752,2822.7816198366454,False,True,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231648_jpg.rf.9057c38c0e95a6142ba31f1ef1bc1b0e.jpg,416,416,3,71.15515786797337,0.03095461601391019,1.0,2366.91099329747,0.05773275702662722,2324.01922287594,False,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231655_jpg.rf.89b85fa42bb345d5ed2f735fbf51a71e.jpg,416,416,3,105.6233415772929,0.019581618891902054,1.0,4824.004364333122,0.02577200443786982,4818.670937247977,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231704_jpg.rf.d3ea34cc44c919b7477a67a93cb232cd.jpg,416,416,3,155.01750878328403,0.02873185961070427,1.0,1923.5461755061176,0.06389839127218935,2013.5300968224376,False,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231708_jpg.rf.a943bc357893d9065963be1e441e9ace.jpg,416,416,3,156.71687777366864,0.024899739628910088,1.0,1987.5329150298091,0.049966484837278106,2071.156917852128,False,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231714_jpg.rf.c4ea84cf6cda28ce1628f61795f20230.jpg,416,416,3,139.05765185835799,0.04769162213839965,1.0,2721.345933151172,0.1356959596893491,2894.3821570352934,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_231723_jpg.rf.c4ed3b6e307d368e9ec5ae12ecf6f53d.jpg,416,416,3,135.81424509985206,0.032499819355677084,1.0,2372.698078789408,0.07346754807692307,2504.2530833163896,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232101_jpg.rf.45aab8cad6cd1be53b2d8b60bf6b7d81.jpg,416,416,3,133.96202963202663,0.023169326543157117,1.0,2190.1308911376204,0.027187731139053255,2234.9955065260147,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232105_jpg.rf.69046d12924f6bf131a74ba4b583ea1c.jpg,416,416,3,136.65838225776628,0.03274847511463841,1.0,2455.5772172053953,0.06157544378698225,2505.428695125161,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232109_jpg.rf.aad29acd97384ff03dc0122b1573b148.jpg,416,416,3,118.55090837647928,0.050584066821866835,1.0,1701.2384170280327,0.12313355214497042,1820.1047293230852,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232121_jpg.rf.e617e9e43ed91001339f1a91915a8667.jpg,416,416,3,110.73528799926035,0.030985903889730406,1.0,1913.6679545537056,0.05100661057692308,2103.214171045817,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232125_jpg.rf.67258a63845938a8273d012c6d337d0c.jpg,416,416,3,92.53640440088758,0.028120061398248058,1.0,1972.3929632735894,0.0358958949704142,2092.623536753383,False,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232129_jpg.rf.1f41eb3ac2d76d5969d6cb6ca7a08f25.jpg,416,416,3,110.19493112056213,0.028578853488111806,1.0,1655.9698952569051,0.03134245562130177,1839.9897499042745,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232148_jpg.rf.ba6c5e26aaaae2a776a33ee1d5f75ad8.jpg,416,416,3,115.06137897559172,0.026356472670922792,1.0,2216.861212743396,0.05243967270710059,2386.059097396273,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232154_jpg.rf.a0e90d2ef6fda7f73a9ca55489b4a216.jpg,416,416,3,138.3080563517012,0.021133315066493883,1.0,4777.178012942831,0.030435234837278106,4669.4439183758195,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232158_jpg.rf.342ecdc2f886a65b7e770b92d26f685d.jpg,416,416,3,137.4451449241864,0.04784290968625508,1.0,2322.22269820616,0.12987125554733728,2490.9267342925164,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232201_jpg.rf.a026ba585e8cdde606f5d7296e4de237.jpg,416,416,3,137.6260343472633,0.04812985853298555,1.0,2505.1747588344338,0.12248058431952663,2622.0290418161803,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232207_jpg.rf.eb06b683d1cae5c7f5608352e43f449c.jpg,416,416,3,83.82613142566568,0.018214906680656725,1.0,3462.9476439329856,0.02717039571005917,3371.4647075257003,True,True,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232221_jpg.rf.7e0470ed2393cdbb5be0f4a899889837.jpg,416,416,3,144.7342074241864,0.04216128393067532,1.0,2174.0879330326043,0.11497434356508876,2241.0501517690586,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232228_jpg.rf.c2bbcea94169c323cccf6015809df42f.jpg,416,416,3,159.6413241956361,0.021864166754829273,1.0,1242.8612335553078,0.043535040680473376,1422.751170419201,False,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232251_jpg.rf.e3fb733cf257a0dd26314018ada37994.jpg,416,416,3,130.40359190088756,0.01857135887517105,1.0,4855.820205755792,0.03298932137573964,5039.180933569416,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232255_jpg.rf.94061c8c14db8a6e7c3ceef7fd4b8d60.jpg,416,416,3,148.76952547152368,0.03809025188122069,1.0,2631.063242669608,0.10726007766272189,2765.1276027146137,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232300_jpg.rf.30a5fa674f2856b92bbb0f5f652f1397.jpg,416,416,3,150.58135516826923,0.036739209852230816,1.0,2244.5989425422176,0.10023345044378698,2361.809234245817,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232302_jpg.rf.14954a329c0d8964da80e5a0ff45650c.jpg,416,416,3,154.0596280972633,0.035624600077888334,1.0,2402.936053633878,0.09287167159763314,2481.911521571304,False,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232305_jpg.rf.344a079df7d6616c10ba66d366ec4b1d.jpg,416,416,3,160.22864852995562,0.021792687993338118,1.0,1791.5060188974562,0.053294887204142015,1947.6662771076,True,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232308_jpg.rf.deaa5947be3476892efa001c9cbffe71.jpg,416,416,3,156.41729266826923,0.03438146085383886,1.0,1945.2982630475738,0.09565111871301775,2083.489892154196,False,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232317_jpg.rf.670159a46c4af98410a18fc4629acf3d.jpg,416,416,3,120.26336561575444,0.01470219320284478,1.0,4162.304465521744,0.016012157914201183,4370.211317834651,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232320_jpg.rf.e819ae4555b77ada8c66647cf2ad5f29.jpg,416,416,3,145.50784139238166,0.0129773419650232,1.0,864.8705121996954,0.01178809171597633,953.5947145798395,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232331_jpg.rf.059a04dfa6dfc977aa602d7f42f2bcb6.jpg,416,416,3,92.15384615384616,0.020409896959042516,1.0,2288.538299741124,0.03250392936390532,2282.6414522243226,True,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232335_jpg.rf.1b61ebcfa4088e406d6a31df06a221f6.jpg,416,416,3,95.24956083579882,0.023105607114984775,1.0,2105.4774059646797,0.03916073409763313,2153.913756292956,False,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232342_jpg.rf.d331b9fc9b7960279553af51ac57cfd6.jpg,416,416,3,126.91402205066568,0.02046726736381044,1.0,2005.3086153273616,0.03688979289940828,2061.7609552348586,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232353_jpg.rf.86eeda91451b72b038902e31c9d20c2b.jpg,416,416,3,143.741228272929,0.017932999335744368,1.0,5183.360806239127,0.03133089866863906,5539.556193391265,True,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232358_jpg.rf.f20aa26d5a8bc4042dea8f62003e9778.jpg,416,416,3,131.05128397744082,0.01850037762373679,1.0,2409.429848457726,0.03182784763313609,2504.4174349814057,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232414_jpg.rf.87d7966cba71601c2bf5a02587bf7538.jpg,416,416,3,51.05815458579882,0.008457111320527658,1.0,1041.3878786765467,0.002750554733727811,1049.9785201662432,True,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232419_jpg.rf.ab0896e000243b2d81c29a7c81c5d804.jpg,416,416,3,89.30923516087279,0.013176735160828556,1.0,2431.9345777110643,0.00921089127218935,2476.8513487866826,True,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232506_jpg.rf.a00381986536ce1ca3365575cd1093c6.jpg,416,416,3,145.54590999445267,0.02415796007802823,1.0,1613.5002845616104,0.03245192307692308,1705.304868681932,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232509_jpg.rf.2b4640768970f716b12bee790862ac99.jpg,416,416,3,145.49083533653845,0.0148702957097851,1.0,778.103420076991,0.00817654400887574,901.0771363338627,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232512_jpg.rf.248281b6b11c01901f669bded57fdff1.jpg,416,416,3,136.8089462370562,0.019766465034703293,1.0,2161.0999225073715,0.02915819156804734,2241.054209044112,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232519_jpg.rf.b8cf8d3569c579f7dd09f953043eefaa.jpg,416,416,3,128.4521079881657,0.014396484263597282,1.0,2268.7699881599365,0.013562083949704143,2369.9604965269577,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232531_jpg.rf.1f6ab78ef5783eb4feb454afda868f42.jpg,416,416,3,147.1469235392012,0.01136434838839526,1.0,335.38651258605466,0.0036519970414201183,422.89062824889,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232541_jpg.rf.bf7b13feb0b8c0ccc2476ce9bf5b6996.jpg,416,416,3,115.18809518306213,0.033465074766357586,1.0,2001.988722226887,0.07574426775147929,1996.8943838527678,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232545_jpg.rf.6109d620d17aed5a7cd3aa8441a5ce58.jpg,416,416,3,101.62267127403847,0.03614788694624802,1.0,1917.2360265551233,0.07087301220414201,1922.6892620330866,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232550_jpg.rf.30c001d5695e48518eee575f5d65c4f0.jpg,416,416,3,110.66037005362426,0.03770956932942671,1.0,2578.9013917454563,0.08868805473372782,2562.7962725736256,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232556_jpg.rf.9cb3158f37fed1ff371603af2e10a3dc.jpg,416,416,3,98.70359883505917,0.02343330436283531,1.0,1943.5209666156939,0.032781296227810654,1964.0209232824443,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232601_jpg.rf.658a71c5185678a1fab957d2bfa4a889.jpg,416,416,3,114.63510655510355,0.011935594728553597,1.0,432.56356944362005,0.00836145525147929,468.7263549773908,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232606_jpg.rf.0fa2fc2dedc1c9ef526466961c99e351.jpg,416,416,3,115.65130362426035,0.01329425978591332,1.0,788.8722163109188,0.007540911612426035,787.5332040943659,True,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232617_jpg.rf.edfc48affb141724b461b05954302a48.jpg,416,416,3,113.33819688424556,0.04465274319219676,1.0,1660.6006457502533,0.11018398668639054,1745.8513611411954,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232622_jpg.rf.e6c091fe21c380e2a1e27caef5ef33f1.jpg,416,416,3,123.83214104105029,0.038565478191090664,1.0,2309.166078408731,0.08830667529585799,2347.147260890431,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232628_jpg.rf.4711e902e52defc4a4f8dcf04c169e29.jpg,416,416,3,129.95711792714496,0.03083298803517132,1.0,2167.379141850831,0.05869198409763313,2209.147647250829,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232633_jpg.rf.17c39288c5f1463b609cfd043b3e1210.jpg,416,416,3,104.43249583949704,0.037209613325471125,1.0,969.3021647119834,0.08760170118343195,1008.0508278965785,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232644_jpg.rf.e442f7540eb955c086389a12a24c0501.jpg,416,416,3,127.12528314534023,0.03145252191808995,1.0,2170.8575994829757,0.0878617326183432,2201.3298092395357,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232650_jpg.rf.4d0880a47063c216f9d81cc93373f562.jpg,416,416,3,113.98101770525147,0.07272219967751564,1.0,3671.2680787904596,0.2511499167899408,3710.416939338554,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232654_jpg.rf.37c31025d4dd5d0ba0a38e88b994b811.jpg,416,416,3,122.25741378513314,0.06395700857885342,1.0,3562.4968795540967,0.21069480399408283,3609.179349595064,False,False,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232701_jpg.rf.870ace5ac3bb8ec2d26496d170e52bdb.jpg,416,416,3,99.7029054178994,0.02990412447357607,1.0,1722.3326852530731,0.055692954881656806,1676.35521648082,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232705_jpg.rf.8d3342fe0957e73224fb08d8ba6b23e5.jpg,416,416,3,105.91878351516272,0.03141557349352841,1.0,2109.590545848197,0.0685962925295858,2152.512026319359,False,False,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232709_jpg.rf.f07fa83a07a0107c529a63a625706077.jpg,416,416,3,90.41198802699704,0.014379715200431922,1.0,2481.6439620102115,0.01897651627218935,2481.5700162566227,True,True,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232716_jpg.rf.6c786505069928522f7e1ab5c57c3872.jpg,416,416,3,85.66165865384616,0.01510645693020726,1.0,1119.194361579489,0.01587347448224852,1144.7072869123792,True,True,False,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232719_jpg.rf.53746e0071acaf5fdd5beec31d6b3233.jpg,416,416,3,92.57113304363905,0.01994182725279574,1.0,2461.4150815472035,0.019617927144970414,2430.58169492639,True,True,False,False
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232725_jpg.rf.e8ea156fd1d97383b421cae0a0a9ce03.jpg,416,416,3,160.45486432137574,0.01368336213292092,1.0,1525.9473202039471,0.015093380177514793,1719.0722606904353,True,False,True,True
KAAF,notebooks\..\data\structured\train_structured\KAAF\IMG_20210624_232727_jpg.rf.b9ca9881be55a67d5ea567c570da69b7.jpg,416,416,3,166.03781434911244,0.012728518830772934,1.0,1456.6564727192322,0.014636880547337278,1634.318975062244,True,False,True,True
